Year,category,college,branch,Cutoff_Rank,Fees,Placement_Percentage,Average_Package,NIRF_Rank,Total_Seats,Available_Seats,Seat_Ratio,Recommendation_Score
2025,SC,JKL Engineering College,IT,34913,95443,98,8.4,76,74,27,0.36486486486486486,52.29729729729729
2025,OC,MNO Engineering College,EEE,34963,168098,91,13.0,142,117,16,0.13675213675213677,30.43504273504274
2025,BC,PQR Engineering College,CSE,35056,136890,92,11.6,115,154,7,0.045454545454545456,35.60909090909091
2025,BC,JKL Engineering College,IT,35134,148165,91,12.6,139,146,11,0.07534246575342465,29.706849315068496
2025,BC,MNO Engineering College,IT,35146,117612,86,10.2,148,185,15,0.08108108108108109,23.221621621621622
2025,SC,JKL Engineering College,CSE,35167,141239,79,12.5,111,141,35,0.24822695035460993,37.8645390070922
2025,BC,PQR Engineering College,EEE,35180,151650,77,5.8,109,64,12,0.1875,29.95
2025,OC,MNO Engineering College,CSE,35223,148902,91,11.2,98,148,18,0.12162162162162163,41.53243243243244
2025,BC,JKL Engineering College,CSE,35235,105852,87,4.1,50,225,40,0.17777777777777778,48.75555555555555
2025,SC,MNO Engineering College,EEE,35241,176890,86,11.0,30,232,48,0.20689655172413793,61.93793103448276
2025,OC,PQR Engineering College,CSE,35244,84250,98,8.0,101,177,36,0.2033898305084746,41.16779661016949
2025,OC,PQR Engineering College,CSE,35246,139495,92,12.6,62,147,24,0.16326530612244897,54.865306122448985
2025,SC,MNO Engineering College,CSE,35264,101370,79,11.0,71,133,46,0.3458646616541353,50.31729323308271
2025,OC,JKL Engineering College,EEE,35275,132246,89,11.9,25,206,27,0.13106796116504854,63.72135922330097
2025,BC,MNO Engineering College,ECE,35345,118585,96,7.1,144,102,32,0.3137254901960784,28.974509803921567
2025,OC,JKL Engineering College,CSE,35354,162772,83,7.9,125,117,30,0.2564102564102564,30.428205128205125
2025,OC,PQR Engineering College,IT,35410,175899,80,5.0,65,89,17,0.19101123595505617,43.32022471910112
2025,BC,PQR Engineering College,EEE,35417,93322,81,12.1,100,201,43,0.21393034825870647,40.67860696517413
2025,OC,MNO Engineering College,CSE,35437,131442,86,12.1,37,116,38,0.3275862068965517,63.35172413793104
2025,SC,JKL Engineering College,ECE,35458,114222,96,9.2,108,80,6,0.075,37.1
2025,OC,JKL Engineering College,CSE,35498,95424,95,8.4,146,160,32,0.2,27.1
2025,BC,PQR Engineering College,EEE,35548,168950,81,11.0,63,116,7,0.0603448275862069,47.606896551724134
2025,BC,MNO Engineering College,ECE,35625,134014,98,8.6,75,88,23,0.26136363636363635,50.72727272727273
2025,SC,MNO Engineering College,ECE,35642,162950,96,12.2,73,125,16,0.128,51.660000000000004
2025,SC,JKL Engineering College,ECE,35643,88670,94,10.8,36,114,42,0.3684210526315789,65.56842105263158
2025,SC,MNO Engineering College,EEE,35660,156703,89,6.0,128,90,48,0.5333333333333333,34.96666666666667
2025,BC,JKL Engineering College,CSE,35678,178267,92,7.8,83,107,47,0.4392523364485981,49.28504672897196
2025,SC,PQR Engineering College,IT,35694,108926,91,5.1,144,66,18,0.2727272727272727,24.654545454545456
2025,BC,MNO Engineering College,EEE,35770,114220,78,12.2,114,73,13,0.1780821917808219,34.961643835616435
2025,BC,PQR Engineering College,IT,35804,176383,98,14.9,35,132,37,0.2803030303030303,69.4060606060606
2025,BC,MNO Engineering College,EEE,35809,155088,88,8.2,45,234,13,0.05555555555555555,52.211111111111116
2025,OC,PQR Engineering College,CSE,35827,84590,90,12.2,54,107,31,0.2897196261682243,58.794392523364486
2025,SC,PQR Engineering College,EEE,35915,88450,94,13.6,56,109,35,0.3211009174311927,61.42201834862385
2025,SC,MNO Engineering College,ECE,35947,124792,76,13.8,148,101,31,0.3069306930693069,28.338613861386143
2025,BC,MNO Engineering College,IT,35969,174854,77,8.8,80,153,41,0.2679738562091503,43.25947712418301
2025,OC,MNO Engineering College,IT,36011,122057,95,4.8,104,200,40,0.2,36.1
2025,SC,JKL Engineering College,EEE,36089,123883,85,13.8,49,193,22,0.11398963730569948,56.879792746113985
2025,BC,MNO Engineering College,IT,36121,92744,94,7.9,82,76,21,0.27631578947368424,47.026315789473685
2025,BC,MNO Engineering College,IT,36154,173264,93,7.2,101,109,6,0.05504587155963303,35.90091743119266
2025,BC,MNO Engineering College,IT,36169,109717,76,9.6,20,165,40,0.24242424242424243,61.24848484848485
2025,BC,JKL Engineering College,CSE,36218,94990,88,6.1,93,71,45,0.6338028169014085,47.27605633802817
2025,SC,MNO Engineering College,EEE,36277,167262,86,8.4,64,127,44,0.3464566929133858,51.92913385826772
2025,OC,JKL Engineering College,ECE,36287,94238,85,5.7,106,80,17,0.2125,33.65
2025,BC,JKL Engineering College,EEE,36290,173677,93,7.3,41,162,30,0.18518518518518517,56.603703703703694
2025,BC,JKL Engineering College,ECE,36308,96758,83,6.3,62,128,17,0.1328125,45.256249999999994
2025,OC,JKL Engineering College,CSE,36314,92353,95,11.4,43,230,14,0.06086956521739131,58.21739130434782
2025,OC,PQR Engineering College,ECE,36386,174595,90,11.4,109,182,26,0.14285714285714285,38.55714285714286
2025,SC,JKL Engineering College,CSE,36387,99294,94,6.1,100,199,30,0.1507537688442211,37.31507537688442
2025,SC,JKL Engineering College,EEE,36392,116102,88,7.1,92,205,35,0.17073170731707318,39.31463414634146
2025,BC,MNO Engineering College,ECE,36457,90908,82,12.0,72,112,44,0.39285714285714285,52.85714285714286
2025,SC,MNO Engineering College,ECE,36458,156537,97,8.4,134,202,25,0.12376237623762376,29.775247524752473
2025,OC,MNO Engineering College,ECE,36479,109164,87,13.9,124,60,16,0.26666666666666666,38.13333333333333
2025,SC,MNO Engineering College,IT,36495,137120,88,7.6,22,137,18,0.13138686131386862,60.027737226277374
2025,OC,JKL Engineering College,EEE,36513,81604,92,14.1,122,66,10,0.15151515151515152,38.13030303030303
2025,BC,PQR Engineering College,ECE,36574,141092,77,14.0,37,220,35,0.1590909090909091,59.18181818181818
2025,SC,JKL Engineering College,IT,36616,107032,75,14.7,79,150,11,0.07333333333333333,44.96666666666667
2025,SC,MNO Engineering College,ECE,36653,86290,76,9.3,95,173,29,0.1676300578034682,36.95260115606936
2025,BC,JKL Engineering College,IT,36686,101108,92,14.3,123,171,32,0.1871345029239766,38.74269005847953
2025,OC,JKL Engineering College,ECE,36695,94346,80,12.2,67,124,15,0.12096774193548387,48.51935483870968
2025,OC,PQR Engineering College,EEE,36784,85863,93,8.3,139,124,42,0.3387096774193548,31.274193548387096
2025,SC,JKL Engineering College,EEE,36823,134288,82,5.5,67,169,36,0.21301775147928995,44.260355029585796
2025,OC,PQR Engineering College,EEE,36896,100321,75,13.6,95,126,26,0.20634920634920634,41.72698412698413
2025,BC,MNO Engineering College,EEE,36935,86889,82,12.9,27,237,34,0.14345991561181434,62.269198312236284
2025,OC,MNO Engineering College,CSE,36965,97589,98,8.2,96,187,47,0.25133689839572193,43.82673796791444
2025,SC,JKL Engineering College,ECE,37048,148933,98,5.1,73,220,6,0.02727272727272727,43.14545454545455
2025,BC,PQR Engineering College,IT,37089,97916,75,8.9,111,82,13,0.15853658536585366,31.270731707317076
2025,SC,PQR Engineering College,IT,37211,116421,98,6.7,26,139,20,0.14388489208633093,61.17769784172661
2025,OC,JKL Engineering College,CSE,37226,140902,82,9.0,106,227,43,0.1894273127753304,35.58854625550661
2025,SC,JKL Engineering College,ECE,37229,179490,98,7.1,85,223,22,0.09865470852017937,42.973094170403584
2025,BC,MNO Engineering College,IT,37301,99719,86,8.4,51,196,24,0.12244897959183673,51.34897959183673
2025,SC,JKL Engineering College,IT,37307,171364,78,8.1,53,185,45,0.24324324324324326,50.464864864864865
2025,BC,JKL Engineering College,EEE,37369,119697,94,4.6,22,75,16,0.21333333333333335,60.46666666666666
2025,BC,PQR Engineering College,IT,37430,153918,80,12.4,69,165,45,0.2727272727272727,51.15454545454545
2025,SC,JKL Engineering College,CSE,37444,144909,76,5.2,52,147,13,0.08843537414965986,44.168707482993206
2025,SC,JKL Engineering College,IT,37488,148026,90,8.4,55,124,24,0.1935483870967742,52.77096774193548
2025,OC,PQR Engineering College,IT,37517,84548,90,4.0,124,84,34,0.40476190476190477,31.895238095238096
2025,OC,JKL Engineering College,EEE,37690,162167,75,13.6,149,66,46,0.696969696969697,35.33939393939394
2025,OC,JKL Engineering College,CSE,37699,142156,98,9.0,145,68,18,0.2647058823529412,30.194117647058825
2025,OC,JKL Engineering College,CSE,37741,136792,83,4.6,53,218,38,0.1743119266055046,47.086238532110094
2025,BC,JKL Engineering College,CSE,37868,145753,77,10.7,135,103,42,0.4077669902912621,31.45533980582524
2025,SC,JKL Engineering College,EEE,37869,126118,93,4.5,28,190,45,0.23684210526315788,58.73684210526316
2025,BC,PQR Engineering College,ECE,37933,177745,78,13.3,109,230,14,0.06086956521739131,35.21739130434783
2025,OC,PQR Engineering College,EEE,38022,122263,82,13.2,115,96,33,0.34375,40.175
2025,OC,MNO Engineering College,IT,38029,98552,85,9.8,24,130,38,0.2923076923076923,63.94615384615384
2025,SC,MNO Engineering College,EEE,38040,106975,82,13.4,39,76,9,0.11842105263157894,58.66842105263157
2025,SC,JKL Engineering College,EEE,38076,161120,81,13.2,21,140,7,0.05,62.2
2025,OC,JKL Engineering College,ECE,38101,167148,88,6.1,61,110,24,0.21818181818181817,48.56363636363636
2025,BC,MNO Engineering College,IT,38129,136294,85,7.1,105,67,40,0.5970149253731343,43.04029850746269
2025,SC,PQR Engineering College,EEE,38206,131681,95,13.3,82,180,49,0.2722222222222222,52.644444444444446
2025,BC,PQR Engineering College,EEE,38290,151290,91,7.7,98,164,46,0.2804878048780488,41.20975609756098
2025,BC,JKL Engineering College,IT,38351,126520,88,9.7,129,104,11,0.10576923076923077,29.515384615384615
2025,SC,JKL Engineering College,EEE,38362,110865,84,8.4,104,120,14,0.11666666666666667,34.733333333333334
2025,BC,JKL Engineering College,ECE,38380,119129,75,8.5,69,180,24,0.13333333333333333,42.96666666666666
2025,BC,PQR Engineering College,ECE,38467,144476,91,4.4,57,105,11,0.10476190476190476,46.695238095238096
2025,SC,MNO Engineering College,EEE,38519,101901,87,6.5,59,192,32,0.16666666666666666,48.233333333333334
2025,OC,MNO Engineering College,IT,38520,129716,75,10.3,133,70,47,0.6714285714285714,36.32857142857143
2025,SC,JKL Engineering College,EEE,38520,104389,76,11.2,114,164,39,0.23780487804878048,34.556097560975616
2025,SC,PQR Engineering College,EEE,38536,177674,89,4.6,136,106,15,0.14150943396226415,23.330188679245282
2025,OC,PQR Engineering College,EEE,38538,146984,80,12.7,110,188,37,0.19680851063829788,37.63617021276596
2025,OC,PQR Engineering College,ECE,38544,134701,86,7.8,143,77,19,0.24675324675324675,25.63506493506494
2025,OC,JKL Engineering College,EEE,38591,160778,98,11.2,58,174,7,0.040229885057471264,54.00459770114943
2025,OC,MNO Engineering College,ECE,38624,139795,81,10.9,21,111,11,0.0990990990990991,60.88198198198198
2025,OC,MNO Engineering College,ECE,38662,166778,82,5.2,103,234,7,0.029914529914529916,29.4982905982906
2025,BC,JKL Engineering College,CSE,38780,111941,80,8.4,49,104,20,0.19230769230769232,51.54615384615384
2025,OC,PQR Engineering College,EEE,38853,147941,96,9.2,53,87,13,0.14942528735632185,55.08850574712644
2025,OC,PQR Engineering College,ECE,38881,90872,98,8.2,111,237,24,0.10126582278481013,36.325316455696196
2025,SC,PQR Engineering College,CSE,38894,95424,88,6.7,97,197,37,0.18781725888324874,37.756345177664976
2025,OC,JKL Engineering College,EEE,38905,163274,96,5.4,113,200,39,0.195,34.199999999999996
2025,SC,JKL Engineering College,ECE,38926,176414,92,14.7,39,210,15,0.07142857142857142,62.02857142857143
2025,OC,JKL Engineering College,EEE,39006,138339,88,11.2,115,82,21,0.25609756097560976,38.2219512195122
2025,SC,PQR Engineering College,ECE,39010,155488,77,4.0,25,73,8,0.1095890410958904,51.791780821917804
2025,SC,PQR Engineering College,IT,39027,124162,87,14.6,142,97,23,0.23711340206185566,32.84226804123711
2025,OC,MNO Engineering College,EEE,39053,96646,77,11.7,101,72,43,0.5972222222222222,46.44444444444444
2025,OC,MNO Engineering College,IT,39131,153170,75,10.8,74,148,21,0.14189189189189189,43.93783783783784
2025,BC,MNO Engineering College,IT,39184,179842,98,11.5,85,141,33,0.23404255319148937,50.08085106382978
2025,OC,JKL Engineering College,CSE,39189,130785,82,10.7,37,82,45,0.5487804878048781,65.17560975609757
2025,SC,JKL Engineering College,CSE,39247,160663,86,9.8,78,155,33,0.2129032258064516,46.458064516129035
2025,SC,MNO Engineering College,CSE,39323,135819,88,5.1,24,200,19,0.095,56.2
2025,OC,JKL Engineering College,IT,39336,97406,97,14.2,27,211,9,0.04265402843601896,66.05308056872038
2025,BC,PQR Engineering College,CSE,39380,149833,93,6.7,149,216,37,0.1712962962962963,23.325925925925926
2025,BC,MNO Engineering College,EEE,39414,108226,97,4.6,47,213,18,0.08450704225352113,51.290140845070425
2025,OC,JKL Engineering College,EEE,39503,170284,93,14.5,89,122,44,0.36065573770491804,52.913114754098366
2025,BC,PQR Engineering College,CSE,39537,107093,86,11.9,63,137,36,0.26277372262773724,54.05547445255474
2025,SC,JKL Engineering College,EEE,39623,112571,81,12.8,130,186,27,0.14516129032258066,31.003225806451614
2025,SC,JKL Engineering College,ECE,39623,139491,91,5.2,35,102,45,0.4411764705882353,60.82352941176471
2025,OC,PQR Engineering College,IT,39651,115210,87,10.3,148,64,8,0.125,24.5
2025,BC,JKL Engineering College,ECE,39704,155327,96,11.7,68,125,17,0.136,52.82
2025,BC,MNO Engineering College,EEE,39723,129087,93,12.9,114,106,8,0.07547169811320754,38.109433962264156
2025,SC,JKL Engineering College,CSE,39769,98007,78,9.9,26,191,29,0.1518324607329843,58.536649214659676
2025,OC,JKL Engineering College,EEE,39779,80196,94,13.7,68,153,27,0.17647058823529413,55.029411764705884
2025,BC,JKL Engineering College,CSE,39797,125965,96,15.0,127,144,23,0.1597222222222222,38.89444444444444
2025,OC,MNO Engineering College,ECE,39832,103177,88,9.2,50,223,26,0.11659192825112108,52.931838565022424
2025,SC,JKL Engineering College,ECE,39842,168368,91,11.0,142,93,23,0.24731182795698925,30.646236559139787
2025,BC,JKL Engineering College,ECE,39869,109535,88,4.3,148,122,32,0.26229508196721313,21.545901639344265
2025,SC,PQR Engineering College,ECE,39889,176071,89,9.4,42,238,7,0.029411764705882353,54.08823529411764
2025,SC,MNO Engineering College,IT,39921,123358,89,13.1,145,81,25,0.30864197530864196,32.47283950617284
2025,SC,PQR Engineering College,CSE,39935,115787,79,9.4,147,203,7,0.034482758620689655,19.689655172413794
2025,SC,MNO Engineering College,IT,39971,148186,92,9.3,69,143,18,0.1258741258741259,48.71748251748252
2025,SC,JKL Engineering College,IT,39998,179854,93,8.4,95,215,17,0.07906976744186046,39.38139534883721
2025,OC,MNO Engineering College,EEE,40007,176122,98,12.7,138,199,24,0.12060301507537688,33.11206030150754
2025,BC,JKL Engineering College,EEE,40009,82990,85,7.0,58,104,17,0.16346153846153846,48.36923076923077
2025,BC,PQR Engineering College,CSE,40043,166819,98,6.0,66,97,23,0.23711340206185566,50.342268041237105
2025,BC,PQR Engineering College,ECE,40057,161881,75,11.5,138,97,32,0.32989690721649484,29.197938144329896
2025,BC,JKL Engineering College,EEE,40096,120006,81,13.4,119,187,27,0.1443850267379679,34.88770053475936
2025,BC,MNO Engineering College,EEE,40112,168564,82,12.0,60,218,48,0.22018348623853212,53.00366972477064
2025,OC,MNO Engineering College,ECE,40127,155333,83,9.4,109,110,30,0.2727272727272727,37.054545454545455
2025,OC,MNO Engineering College,CSE,40159,107206,87,11.6,53,199,6,0.03015075376884422,52.403015075376885
2025,SC,JKL Engineering College,ECE,40166,158978,91,6.7,36,131,17,0.1297709923664122,55.79541984732825
2025,BC,JKL Engineering College,IT,40185,93171,89,13.6,72,157,29,0.18471337579617833,52.39426751592357
2025,BC,PQR Engineering College,EEE,40226,104589,97,6.3,30,142,50,0.352112676056338,63.44225352112675
2025,OC,PQR Engineering College,IT,40257,160129,83,7.7,143,174,16,0.09195402298850575,21.539080459770116
2025,BC,JKL Engineering College,IT,40285,145946,81,10.5,33,115,21,0.1826086956521739,58.552173913043475
2025,BC,JKL Engineering College,ECE,40329,97807,82,8.9,93,106,38,0.3584905660377358,42.76981132075472
2025,OC,MNO Engineering College,ECE,40374,150963,85,11.3,149,197,43,0.2182741116751269,26.46548223350254
2025,SC,PQR Engineering College,ECE,40376,132575,82,12.4,116,86,41,0.47674418604651164,41.73488372093023
2025,SC,MNO Engineering College,EEE,40379,101384,77,8.6,47,124,6,0.04838709677419355,48.56774193548387
2025,BC,MNO Engineering College,CSE,40410,88824,96,9.9,23,173,48,0.2774566473988439,67.34913294797687
2025,OC,JKL Engineering College,EEE,40411,113563,75,5.4,108,142,15,0.1056338028169014,27.612676056338028
2025,OC,MNO Engineering College,CSE,40434,157342,79,5.0,69,203,44,0.21674876847290642,42.33497536945813
2025,SC,MNO Engineering College,IT,40456,175997,98,14.5,85,200,43,0.215,52.699999999999996
2025,SC,JKL Engineering College,CSE,40600,154601,75,6.8,92,102,18,0.17647058823529413,35.22941176470588
2025,OC,JKL Engineering College,IT,40637,164925,75,6.7,55,97,44,0.4536082474226804,51.772164948453614
2025,BC,JKL Engineering College,EEE,40640,156157,92,13.9,36,192,6,0.03125,61.324999999999996
2025,BC,JKL Engineering College,CSE,40677,162093,95,13.2,21,112,32,0.2857142857142857,71.11428571428571
2025,OC,JKL Engineering College,EEE,40711,158297,78,4.7,61,220,36,0.16363636363636364,43.07272727272727
2025,SC,MNO Engineering College,ECE,40713,150335,83,7.9,54,237,40,0.16877637130801687,49.97552742616033
2025,SC,MNO Engineering College,IT,40866,116312,91,4.3,83,72,12,0.16666666666666666,40.03333333333333
2025,BC,PQR Engineering College,CSE,40894,164035,80,5.8,101,125,8,0.064,30.78
2025,BC,PQR Engineering College,IT,40924,95881,77,10.6,27,156,6,0.038461538461538464,56.36923076923077
2025,OC,PQR Engineering College,ECE,40938,88586,92,13.5,48,108,45,0.4166666666666667,65.03333333333333
2025,BC,PQR Engineering College,IT,41048,160621,83,9.1,127,143,21,0.14685314685314685,28.837062937062935
2025,BC,MNO Engineering College,ECE,41052,81499,86,12.8,147,184,39,0.21195652173913043,28.73913043478261
2025,BC,MNO Engineering College,CSE,41054,145799,82,11.6,90,75,26,0.3466666666666667,46.13333333333334
2025,SC,JKL Engineering College,IT,41104,133139,86,8.6,89,214,45,0.2102803738317757,41.90560747663552
2025,SC,PQR Engineering College,ECE,41124,167021,83,14.8,61,123,28,0.22764227642276422,55.95284552845528
2025,SC,JKL Engineering College,ECE,41129,151835,86,12.7,70,146,21,0.14383561643835616,50.37671232876713
2025,OC,JKL Engineering College,CSE,41147,113114,82,7.6,117,166,12,0.07228915662650602,28.545783132530122
2025,BC,MNO Engineering College,EEE,41155,93842,97,6.4,93,117,45,0.38461538461538464,45.292307692307695
2025,SC,PQR Engineering College,EEE,41161,102878,75,11.7,128,217,42,0.1935483870967742,29.670967741935485
2025,SC,PQR Engineering College,CSE,41172,131132,94,5.5,39,112,5,0.044642857142857144,52.892857142857146
2025,BC,PQR Engineering College,ECE,41192,105132,76,13.0,98,128,36,0.28125,42.025000000000006
2025,OC,JKL Engineering College,CSE,41228,154441,81,6.9,144,163,27,0.1656441717791411,21.312883435582823
2025,SC,MNO Engineering College,CSE,41249,91372,89,9.1,143,207,10,0.04830917874396135,23.866183574879226
2025,SC,MNO Engineering College,ECE,41278,133975,80,14.5,51,135,48,0.35555555555555557,60.31111111111112
2025,OC,JKL Engineering College,IT,41310,101767,90,8.5,117,121,13,0.10743801652892562,32.54876033057851
2025,BC,MNO Engineering College,CSE,41366,165924,80,5.5,133,239,30,0.12552301255230125,22.110460251046028
2025,SC,PQR Engineering College,EEE,41366,102753,83,4.7,138,96,17,0.17708333333333334,21.741666666666667
2025,OC,PQR Engineering College,ECE,41373,92687,85,12.1,92,220,21,0.09545454545454546,41.90909090909091
2025,BC,PQR Engineering College,EEE,41390,151165,82,7.7,99,222,33,0.14864864864864866,35.57297297297298
2025,BC,PQR Engineering College,IT,41391,173805,96,14.2,81,136,39,0.2867647058823529,54.43529411764706
2025,OC,PQR Engineering College,IT,41406,124155,88,12.0,139,144,18,0.125,29.2
2025,SC,JKL Engineering College,EEE,41410,112618,96,10.3,87,148,32,0.21621621621621623,47.32432432432432
2025,SC,PQR Engineering College,IT,41470,84551,83,15.0,56,222,25,0.11261261261261261,55.35225225225225
2025,BC,MNO Engineering College,CSE,41490,88410,81,6.3,132,133,23,0.17293233082706766,24.458646616541355
2025,SC,JKL Engineering College,ECE,41565,147142,97,6.1,58,214,11,0.0514018691588785,48.828037383177566
2025,BC,PQR Engineering College,IT,41579,117700,92,8.9,141,66,15,0.22727272727272727,28.745454545454546
2025,OC,PQR Engineering College,IT,41625,93839,93,10.0,113,69,15,0.21739130434782608,38.34782608695652
2025,OC,PQR Engineering College,EEE,41713,159763,84,14.1,115,89,43,0.48314606741573035,44.46292134831461
2025,SC,MNO Engineering College,IT,41744,151520,93,4.5,124,67,22,0.3283582089552239,31.767164179104476
2025,OC,PQR Engineering College,IT,41785,154569,79,9.3,106,64,23,0.359375,38.3875
2025,BC,PQR Engineering College,IT,41795,92573,82,7.7,55,72,49,0.6805555555555556,59.41111111111111
2025,SC,MNO Engineering College,CSE,41799,176247,85,4.0,23,96,26,0.2708333333333333,58.01666666666666
2025,BC,PQR Engineering College,EEE,41867,105419,98,5.6,104,132,18,0.13636363636363635,36.527272727272724
2025,BC,PQR Engineering College,EEE,41872,153543,84,12.8,69,64,24,0.375,54.8
2025,OC,MNO Engineering College,CSE,41929,103196,93,13.8,104,191,27,0.14136125654450263,43.32722513089006
2025,OC,MNO Engineering College,IT,41958,94619,76,8.9,90,176,47,0.26704545454545453,40.040909090909096
2025,OC,PQR Engineering College,IT,42004,80092,86,9.9,73,82,45,0.5487804878048781,54.77560975609756
2025,OC,PQR Engineering College,CSE,42013,178642,90,13.5,111,222,48,0.21621621621621623,41.524324324324326
2025,BC,MNO Engineering College,EEE,42040,118685,81,5.7,36,89,44,0.4943820224719101,59.087640449438204
2025,SC,JKL Engineering College,EEE,42045,136452,85,7.2,74,225,45,0.2,44.5
2025,SC,PQR Engineering College,IT,42096,83749,88,14.6,31,147,29,0.19727891156462585,65.64557823129252
2025,BC,PQR Engineering College,ECE,42098,177086,91,15.0,132,77,49,0.6363636363636364,45.42727272727273
2025,BC,PQR Engineering College,CSE,42155,96013,82,5.2,92,185,43,0.23243243243243245,36.84864864864865
2025,SC,PQR Engineering College,IT,42165,90739,98,9.4,108,239,31,0.1297071129707113,38.994142259414225
2025,OC,JKL Engineering College,EEE,42168,125906,75,10.4,69,86,33,0.38372093023255816,49.87441860465116
2025,OC,MNO Engineering College,CSE,42233,165776,88,4.9,45,227,45,0.19823788546255505,51.7647577092511
2025,BC,JKL Engineering College,CSE,42269,172704,93,6.5,77,212,42,0.19811320754716982,45.262264150943395
2025,OC,JKL Engineering College,EEE,42400,137503,94,9.8,29,158,11,0.06962025316455696,60.69240506329113
2025,BC,PQR Engineering College,EEE,42402,97514,89,8.6,140,221,47,0.21266968325791855,27.553393665158367
2025,SC,JKL Engineering College,CSE,42435,101574,87,4.3,91,63,27,0.42857142857142855,41.671428571428564
2025,SC,MNO Engineering College,CSE,42489,117414,79,13.5,130,238,9,0.037815126050420166,28.956302521008404
2025,SC,JKL Engineering College,EEE,42500,132519,85,8.5,124,134,48,0.3582089552238806,33.96417910447761
2025,BC,MNO Engineering College,EEE,42513,154470,88,8.0,105,62,29,0.46774193548387094,42.254838709677415
2025,OC,JKL Engineering College,ECE,42515,152025,90,14.3,97,173,42,0.24277456647398843,47.05549132947977
2025,BC,MNO Engineering College,CSE,42545,99916,98,9.4,22,212,42,0.19811320754716982,66.16226415094339
2025,OC,MNO Engineering College,EEE,42548,91223,92,4.7,103,69,45,0.6521739130434783,44.44347826086957
2025,OC,PQR Engineering College,IT,42573,146940,81,9.7,136,108,8,0.07407407407407407,24.681481481481484
2025,SC,MNO Engineering College,CSE,42589,157342,79,5.8,24,77,20,0.2597402597402597,57.494805194805195
2025,OC,PQR Engineering College,IT,42604,139700,88,4.2,117,175,45,0.2571428571428571,30.64285714285714
2025,BC,JKL Engineering College,EEE,42668,173233,77,5.6,68,198,23,0.11616161616161616,40.62323232323232
2025,BC,PQR Engineering College,ECE,42676,129580,85,8.9,22,96,17,0.17708333333333334,61.34166666666666
2025,OC,PQR Engineering College,EEE,42695,90328,98,6.1,86,161,14,0.08695652173913043,41.43913043478261
2025,SC,JKL Engineering College,IT,42867,85704,91,9.6,36,62,35,0.5645161290322581,67.39032258064516
2025,SC,MNO Engineering College,EEE,42898,161521,83,5.9,79,204,49,0.24019607843137256,41.90392156862745
2025,OC,MNO Engineering College,CSE,42914,129753,78,11.5,40,69,39,0.5652173913043478,64.20434782608696
2025,SC,MNO Engineering College,IT,42960,82546,95,10.3,117,97,35,0.36082474226804123,40.91649484536083
2025,SC,MNO Engineering College,IT,42996,112862,91,13.2,50,219,23,0.1050228310502283,57.60045662100457
2025,SC,JKL Engineering College,ECE,43068,146081,92,11.3,97,150,7,0.04666666666666667,40.73333333333333
2025,OC,PQR Engineering College,IT,43071,161031,89,14.3,120,86,19,0.22093023255813954,39.41860465116279
2025,BC,JKL Engineering College,CSE,43095,167578,81,5.1,130,202,30,0.1485148514851485,23.37029702970297
2025,BC,PQR Engineering College,CSE,43322,103293,81,5.7,124,125,6,0.048,23.76
2025,OC,JKL Engineering College,CSE,43338,136344,96,7.8,85,136,48,0.35294117647058826,48.15882352941176
2025,OC,PQR Engineering College,EEE,43352,165954,82,11.9,41,194,29,0.14948453608247422,57.189690721649484
2025,OC,MNO Engineering College,IT,43371,163785,86,8.2,110,225,24,0.10666666666666667,33.13333333333333
2025,BC,PQR Engineering College,IT,43379,120787,83,6.7,150,93,35,0.3763440860215054,24.126881720430106
2025,SC,MNO Engineering College,EEE,43383,178766,76,5.2,66,75,12,0.16,41.400000000000006
2025,SC,PQR Engineering College,IT,43410,126489,80,13.5,96,188,24,0.1276595744680851,41.253191489361704
2025,SC,PQR Engineering College,IT,43423,112547,80,10.7,66,137,30,0.21897810218978103,49.27956204379563
2025,SC,PQR Engineering College,IT,43436,151957,90,6.9,78,239,39,0.16317991631799164,43.76359832635983
2025,SC,JKL Engineering College,CSE,43442,147341,86,10.8,109,95,23,0.24210526315789474,38.7421052631579
2025,SC,PQR Engineering College,IT,43464,108388,77,5.4,124,78,22,0.28205128205128205,26.94102564102564
2025,OC,MNO Engineering College,CSE,43467,97901,79,9.5,124,199,27,0.135678391959799,28.71356783919598
2025,OC,MNO Engineering College,IT,43486,96602,85,10.5,23,200,45,0.225,63.599999999999994
2025,OC,JKL Engineering College,CSE,43488,96364,88,5.4,44,133,16,0.12030075187969924,51.00601503759398
2025,BC,MNO Engineering College,ECE,43489,83863,79,6.5,33,108,26,0.24074074074074073,55.114814814814814
2025,BC,JKL Engineering College,EEE,43543,148633,84,12.2,122,97,41,0.422680412371134,39.25360824742268
2025,OC,JKL Engineering College,CSE,43595,134300,91,9.7,54,118,14,0.11864406779661017,53.172881355932205
2025,SC,JKL Engineering College,ECE,43606,103922,98,9.4,45,109,28,0.25688073394495414,60.43761467889908
2025,OC,JKL Engineering College,EEE,43672,160573,94,7.2,89,117,15,0.1282051282051282,41.264102564102565
2025,OC,MNO Engineering College,IT,43692,106374,81,5.7,86,82,30,0.36585365853658536,41.51707317073171
2025,BC,MNO Engineering College,ECE,43693,90875,80,7.9,40,103,26,0.2524271844660194,54.94854368932039
2025,BC,MNO Engineering College,IT,43698,94294,80,9.1,135,141,30,0.2127659574468085,26.85531914893617
